of,5
Elliott,0
Bay,0
and,5
the,5
Olympic,5
Mountains,5
Spectacular,5
sunsets,5
The,5
grill,5
is,5
hooked,5
to,5
natural,5
gas,5
so,5
you,5
ll,5
never,5
have,5
to,5
mess,5
with,5
propane,5
Soak,5
yourself,5
in,5
the,5
new,5
hot,5
tub,5
while,5
watching,5
the,5
ferries,5
and,5
boats,5
come,5
and,5
go,5
The,5
upstairs,5
living,5
area,5
has,5
a,5
Nanawall,0
which,5
slides,5
open,5
to,5
bring,5
the,5
outdoors,5
right,5
into,5
your,5
living,5
room,3
In,5
winter,5
you,5
can,5
cozy,5
up,5
to,5
the,5
beautiful,5
gas,5
fireplace,5
For,5
the,5
audiophile,5
in,5
you,5
we,5
also,5
have,5
a,5
state,5
of,5
the,5
art,5
sound,5
media,5
system,5
with,5
surround,5
in,5
the,5
living,5
room,3
speakers,5
in,5
every,5
room,3
plus,5
three,5
zones,5
for,5
your,5
listening,5
pleasure,5
including,5
access,5
to,5
on,5
demand,5
movie,5
str,5
Enjoy,5
your,5
own,5
apartment,5
on,5
the,5
top,5
of,5
Queen,5
Anne,0
hill,5
Recently,5
renovated,5
this,5
basement,5
home,5
is,5
airy,5
and,5
bright,5
with,5
lots,5
of,5
space,5
Just,5
2,5
blocks,5
from,5
QA,5
Ave,5
10,5
min,5
walk,5
to,5
Seattle,5
Center,5
attractions,5
Uber,5
or,5
bus,5
downtown,5
in,5
10,5
minutes,5
Spacious,5
living,5
room,3
46,5
flat,5
panel,5
LCD,5
with,5
surround,5
sound,5
DVD,5
player,5
iPhone,5
iPod,5
dock,5
Modern,5
kitchen,3
with,5
all,5
new,5
appliances,5
glasses,5
pots,5
pans,5
all,5
basic,5
small,5
appliances,5
Bedroom,3
1,5
has,5
one,5
queen,5
bed,3
closet,5
drawers,5
and,5
en,5
suite,5
full,5
bathroom,3
with,5
tub,5
Den,5
has,5
a,5
twin,5
day,5
bed,3
2nd,5
bathroom,3
with,5
pedestal,5
sink,5
The,5
apartment,5
is,5
located,5
in,5
the,5
basement,5
of,5
our,5
main,5
house,5
The,5
front,5
door,5
is,5
located,5
down,5
a,5
walkway,5
to,5
the,5
left,5
upon,5
climbing,5
steps,5
to,5
the,5
main,5
2,5
A,5
lockbox,5
is,5
provided,5
for,5
guests,5
for,5
access,5
day,5
or,5
night,5
Our,5
family,5
lives,5
in,5
the,5
main,5
home,5
We,5
have,5
2,5
young,5
children,5
who,5
you,5
may,5
hear,5
on,5
the,5
main,5
floor,5
or,5
up,5
and,5
down,5
the,5
stairs,5
Please,5
feel,5
free,5
to,5
let,5
us,5
know,5
of,5
any,5
noise,5
concerns,5
you,5
may,5
have,5
Upper,5
Queen,5
Ann,0
This,5
large,5
remodeled,5
daylight,5
basement,5
space,5
includes,5
a,5
private,5
entrance,5
private,5
bedroom,3
with,5
Queen,5
bed,3
and,5
closet,5
a,5
full,5
bathroom,3
and,5
laundry,5
room,3
mini,5
fridge,5
massive,5
tv,5
and,5
comfy,5
couch,5
At,5
the,5
top,5
of,5
Queen,5
Anne,0
Downtown,5
is,5
a,5
5,5
min,5
drive,5
away,5
With,5
a,5
comfortable,5
space,5
for,5
lounging,5
and,5
having,5
guests,5
and,5
a,5
secluded,5
work,5
area,5
complete,5
with,5
a,5
desk,5
this,5
basement,5
can,5
host,5
those,5
liking,5
to,5
relax,5
with,5
a,5
beer,5
and,5
watch,5
the,5
big,5
game,5
or,5
those,5
looking,5
to,5
do,5
business,5
or,5
explore,5
Seattle,5
The,5
daylight,5
basements,5
gets,5
lots,5
of,5
natural,5
light,5
Full,5
access,5
to,5
all,5
basement,5
amenities,5
including,5
washer,5
dryer,5
full,5
bath,5
bedroom,3
living,5
room,3
and,5
desk,5
I,5
d,5
be,5
happy,5
to,5
meet,5
every,5
guest,5
and,5
share,5
info,5
on,5
the,5
city,5
and,5
neighborhood,5
I,5
love,5
but,5
we,5
re,5
a,5
super,5
busy,5
family,5
so,5
will,5
mostly,5
keep,5
to,5
ourselves,5
in,5
the,5
main,5
upstairs,5
living,5
space,5
Queen,5
Anne,0
is,5
Seattle,5
s,5
prime,5
neighborhood,5
sitting,5
atop,5
a,5
hill,5
above,5
the,5
Space,5
Needle,5
It,5
s,5
the,5
closest,5
neighborhood,5
to,5
downtown,5
but,5
far,5
enough,5
removed,5
to,5
escape,5
the,5
nois,5
I,5
love,5
my,5
3rd,5
floor,5
vintage,5
studio,5
apartment,5
w,5
courtyard,5
patio,5
It,5
is,5
on,5
lower,5
Queen,5
Anne,0
a,5
10,5
min,5
walk,5
to,5
Seattle,5
Center,5
Includes,5
elevator,5
secured,5
entry,5
hardwood,5
floors,5
vaulted,5
ceilings,5
big,5
windows,5
full,5
bath,5
kitchen,3
Small,5
efficient,5
kitchen,3
stocked,5
with,5
basics,5
condiments,5
bathroom,3
with,5
vintage,5
claw,5
foot,5
tub,5
excellent,5
tub,5
for,5
a,5
long,5
bath,5
40,5
Flat,5
screen,5
TV,5
Blu,5
ray,5
Apple,5
TV,5
Hulu,5
Plus,5
Wifi,5
ihome,5
alarm,5
clock,5
Courtyard,5
patio,5
The,5
patio,5
looks,5
down,5
on,5
the,5
interior,5
courtyard,5
is,5
shared,5
with,5
another,5
apartment,5
It,5
is,5
accessible,5
through,5
a,5
large,5
window,5
1,5
double,5
bed,3
While,5
the,5
bed,3
is,5
a,5
futon,5
it,5
has,5
a,5
thick,5
memory,5
foam,5
topper,5
which,5
makes,5
it,5
incredibly,5
comfortable,5
New,5
bedding,5
4,5
pillows,5
Quiet,5
The,5
residents,5
are,5
pretty,5
quiet,5
Wake,5
up,5
to,5
the,5
sound,5
of,5
the,5
fountain,5
in,5
the,5
courtyard,5
Small,5
Only,5
accommodates,5
two,5
people,5
No,5
set,5
dining,5
area,5
Kinnear,0
Park,5
is,5
across,5
the,5
street,5
walk,5
to,5
iconic,5
Kerry,0
Park,5
or,5
visit,5
Marshall,0
Park,5
I,5
love,5
all,5
3,5
Organic,5
I,5
use,5
or,5
Beautiful,5
craftsman,5
in,5
the,5
center,5
of,5
Queen,5
Anne,0
4,5
bedrooms,3
3,5
full,5
bathrooms,3
Spacious,5
living,5
and,5
dining,5
space,5
full,5
kitchen,3
and,5
parking,5
space,5
Across,5
the,5
street,5
from,5
bus,5
stop,5
walking,5
distance,5
to,5
shops,5
and,5
restaurants,5
This,5
historic,5
Queen,5
Anne,0
home,5
was,5
redone,5
with,5
all,5
new,5
amenities,5
in,5
2012,5
It,5
sits,5
on,5
the,5
corner,5
across,5
the,5
street,5
from,5
a,5
coffee,5
shop,5
and,5
5,5
star,5
yelp,5
rated,5
restaurant,5
It,5
s,5
walking,5
distance,5
to,5
Trader,5
Joe,0
s,5
and,5
Whole,5
Foods,5
as,5
well,5
as,5
numerous,5
other,5
destinations,5
on,5
Queen,5
Anne,0
Ave,5
The,5
house,5
is,5
comprised,5
of,5
three,5
fully,5
finished,5
levels,5
1,5
Top,5
floor,5
There,5
are,5
three,5
bedrooms,3
on,5
the,5
top,5
floor,5
with,5
queen,5
or,5
full,5
side,5
beds,3
with,5
built,5
in,5
closets,5
and,5
or,5
drawers,5
in,5
each,5
bedroom,3
2,5
Ground,5
Floor,5
Full,5
kitchen,3
living,5
room,3
dining,5
room,3
and,5
full,5
bathroom,3
3,5
Basement,5
Full,5
bed,3
couch,5
that,5
also,5
serves,5
as,5
a,5
pull,5
out,5
bed,3
full,5
bathroom,3
full,5
size,5
washer,5
and,5
dryer,5
Guests,5
will,5
have,5
full,5
access,5
to,5
the,5
entire,5
house,5
except,5
for,5
two,5
owner,5
storage,5
spaces,5
that,5
are,5
clearly,5
marked,5
and,5
not,5
Beautiful,5
craftsman,5
style,5
studio,5
located,5
in,5
one,5
of,5
the,5
neatest,5
neighborhoods,5
in,5
Seattle,5
Just,5
a,5
few,5
blocks,5
from,5
amazing,5
restaurants,5
and,5
shops,5
The,5
Urban,5
Nest,5
studio,5
is,5
located,5
above,5
a,5
detached,5
garage,5
Private,5
entrance,5
with,5
parking,5
space,5
The,5
Urban,5
Nest,5
studio,5
was,5
built,5
with,5
comfort,5
in,5
mind,5
The,5
studio,5
was,5
completed,5
along,5
with,5
the,5
main,5
house,5
in,5
2015,5
is,5
an,5
example,5
of,5
TRUE,5
craftsmanship,5
and,5
architectural,5
beauty,5
Guests,5
have,5
private,5
entrance,5
and,5
dedicated,5
parking,5
space,5
Queen,5
Anne,0
Hill,0
is,5
centrally,5
located,5
A,5
very,5
friendly,5
walkable,5
place,5
The,5
Urban,5
Nest,5
Studio,5
is,5
three,5
blocks,5
to,5
Queen,5
Anne,0
Ave,5
Where,5
you,5
can,5
find,5
Trader,5
Joe,0
s,5
too,5
many,5
coffee,5
shops,5
to,5
list,5
a,5
wonderful,5
bookstore,5
gift,5
shops,5
and,5
amazing,5
restaurants,5
The,5
metro,5
bus,5
stop,5
is,5
three,5
blocks,5
away,5
and,5
the,5
Seattle,5
Center,5
and,5
Pike,5
Place,5
Market,5
are,5
5,5
10,5
minutes,5
away,5
by,5
bus,5
1909,5
Craftsman,5
home,5
with,5
inlaid,5
wood,5
floors,5
on,5
quiet,5
street,5
walk,5
to,5
Farmer,5
s,5
Market,5
stores,5
cafes,5
restaurants,5
parks,5
pool,5
and,5
gym,5
Short,5
bus,5
ride,5
to,5
Seattle,5
Center,5
and,5
Downtown,5
Perfect,5
place,5
for,5
a,5
family,5
1909,5
Craftsman,5
with,5
inlaid,5
wood,5
floors,5
Fully,5
furnished,5
and,5
equipped,5
Full,5
sized,5
bed,3
additional,5
cots,5
or,5
mattresses,5
can,5
be,5
added,5
to,5
den,5
Free,5
internet,5
TV,5
with,5
DVD,5
player,5
and,5
Netflix,5
Online,5
On,5
site,5
laundry,5
10,5
week,5
for,5
first,5
two,5
guests,5
Great,5
for,5
family,5
with,5
children,5
Back,5
patio,5
94,5
Walkability,5
Score,5
Near,5
Crown,5
Walk,5
with,5
stunning,5
views,5
of,5
Puget,5
Sound,5
Brief,5
walk,5
to,5
weekly,5
Farmer,5
s,5
Market,5
stores,5
cafes,5
restaurants,5
parks,5
library,5
community,5
pool,5
weight,5
room,3
and,5
gym,5
Nearby,5
bus,5
lines,5
are,5
10,5
15,5
minutes,5
to,5
Seattle,5
Center,5
downtown,5
SPU,5
Amazon,5
Gates,5
Foundation,5
I,5
will,5
not,5
be,5
there,5
but,5
a,5
assistance,5
will,5
be,5
available,5
Home,5
Manual,5
Neighborhood,5
Guide,5
provides,5
information,5
about,5
safety,5
house,5
perks,5
neighborhood,5
resources,5
kid,5
friendly,5
activities,5
etc,5
The,5
top,5
of,5
Queen,5
Anne,0
h,5
New,5
backyard,5
cottage,5
house,5
in,5
best,5
Seattle,5
neighborhood,5
Queen,5
Anne,0
on,5
bus,5
line,5
10,5
mins,5
to,5
downtown,5
Safe,5
and,5
very,5
walkable,5
area,5
with,5
gorgeous,5
views,5
off,5
every,5
side,5
of,5
Queen,5
Anne,0
Hill,0
This,5
house,5
was,5
built,5
in,5
2012,5
behind,5
our,5
main,5
house,5
It,5
is,5
a,5
smaller,5
house,5
with,5
split,5
level,5
open,5
floor,5
plan,5
between,5
living,5
room,3
area,5
and,5
kitchen,3
dining,5
and,5
full,5
bathroom,3
with,5
a,5
comfortable,5
sleeping,5
loft,5
2,5
options,5
for,5
sleeping,5
In,5
loft,5
plenty,5
of,5
room,3
for,5
2,5
twin,5
or,5
1,5
King,5
sleeping,5
arrangement,5
In,5
living,5
room,3
area,5
the,5
couch,5
opens,5
to,5
a,5
queen,5
sized,5
bed,3
as,5
well,5
So,5
I,5
say,5
this,5
house,5
is,5
for,5
2,5
4,5
people,5
Private,5
and,5
full,5
of,5
wood,5
and,5
light,5
Double,5
doors,5
open,5
to,5
back,5
yard,5
The,5
street,5
view,5
is,5
not,5
our,5
street,5
Charming,5
loft,5
style,5
studio,5
in,5
an,5
urban,5
garden,5
oasis,5
Enjoy,5
great,5
views,5
outdoor,5
deck,5
garden,5
Easily,5
accessible,5
on,5
1,5
Bus,5
line,5
or,5
5min,5
drive,5
to,5
from,5
Seattle,5
Center,5
Only,5
10min,5
to,5
from,5
Downtown,5
Cruise,5
Terminals,5
Fremont,5
Ballard,0
Lake,5
Union,5
This,5
is,5
a,5
detached,5
carriage,5
house,5
all,5
yours,5
to,5
enjoy,5
Adorable,5
studio,5
apartment,5
in,5
Lower,5
Queen,5
Anne,0
Interbay,5
with,5
a,5
view,5
of,5
the,5
sound,5
2,5
blocks,5
from,5
Whole,5
Foods,5
and,5
minutes,5
to,5
downtown,5
and,5
nearby,5
Ballard,0
neighborhood,5
via,5
the,5
Rapid,5
Ride,5
Perfect,5
for,5
guests,5
that,5
need,5
a,5
comfortable,5
place,5
in,5
Seattle,5
with,5
washer,5
and,5
dryer,5
and,5
a,5
private,5
terrace,5
Beautiful,5
This,5
charming,5
top,5
floor,5
apartment,5
is,5
part,5
of,5
a,5
Triplex,5
Craftsman,5
home,5
in,5
the,5
Queen,5
Anne,0
neighborhood,5
just,5
minutes,5
from,5
downtown,5
the,5
Seattle,5
Center,5
Seattle,5
Waterfront,5
and,5
Pike,5
Place,5
Market,5
All,5
of,5
the,5
above,5
within,5
20,5
minute,5
walk,5
or,5
short,5
bus,5
ride,5
We,5
love,5
our,5
home,5
and,5
love,5
to,5
share,5
it,5
with,5
others,5
It,5
is,5
the,5
top,5
apartment,5
of,5
a,5
triplex,5
in,5
an,5
old,5
craftsman,5
style,5
home,5
in,5
the,5
Queen,5
Anne,0
neighborhood,5
It,5
has,5
beautiful,5
views,5
of,5
Elliot,0
Bay,0
and,5
the,5
Puget,5
Sound,5
and,5
a,5
really,5
nice,5
back,5
deck,5
that,5
is,5
perfect,5
for,5
eating,5
or,5
just,5
chilling,5
out,5
on,5
We,5
also,5
have,5
a,5
wonderful,5
yard,5
downstairs,5
equipped,5
with,5
a,5
hammock,5
and,5
hammock,5
chair,5
that,5
hang,5
under,5
a,5
pear,5
tree,5
We,5
do,5
have,5
a,5
cat,5
named,5
Oscar,0
that,5
will,5
come,5
in,5
and,5
out,5
of,5
the,5
house,5
and,5
we,5
do,5
ask,5
that,5
you,5
keep,5
him,0
fed,5
while,5
we,5
are,5
away,5
You,5
will,5
have,5
access,5
to,5
the,5
entire,5
home,5
including,5
the,5
lovely,5
back,5
deck,5
and,5
yard,5
We,5
will,5
be,5
gone,5
when,5
you,5
will,5
be,5
staying,5
at,5
our,5
home,5
but,5
we,5
have,5
lovely,5
neighbors,5
that,5
live,5
below,5
us,5
that,5
you,5
may,5
have,5
the,5
chance,5
of,5
runn,5
I,5
moved,5
into,5
my,5
apartment,5
in,5
December,5
It,5
s,5
still,5
very,5
simple,5
right,5
now,5
no,5
wifi,5
or,5
tv,5
but,5
I,5
have,5
a,5
patio,5
a,5
back,5
yard,5
and,5
I,5
m,5
a,5
3,5
minute,5
walk,5
from,5
public,5
transportation,5
a,5
Whole,5
Foods,5
and,5
a,5
5,5
minute,5
bus,5
ride,5
to,5
the,5
Space,5
Needle,5
downtown,5
Seattle,5
Beautiful,5
modern,5
townhouse,5
in,5
Queen,5
Anne,0
neighborhood,5
near,5
downtown,5
Seattle,5
Quiet,5
tree,5
lined,5
street,5
near,5
million,5
mansions,5
expansive,5
views,5
of,5
mountains,5
and,5
Puget,5
Sound,5
around,5
the,5
corner,5
Close,5
to,5
Amazon,5
HQ,5
Gates,5
Foundation,5
and,5
Seattle,5
Center,5
This,5
townhouse,5
was,5
built,5
in,5
2009,5
and,5
has,5
a,5
cool,5
modern,5
feel,5
while,5
also,5
being,5
homey,5
and,5
comfortable,5
The,5
townhouse,5
is,5
on,5
three,5
floors,5
the,5
first,5
floor,5
is,5
the,5
entryway,5
second,5
floor,5
has,5
the,5
living,5
room,3
dining,5
room,3
kitchen,3
and,5
a,5
small,5
powder,5
room,3
The,5
top,5
floor,5
has,5
two,5
bedrooms,3
and,5
a,5
beautiful,5
bathroom,3
the,5
second,5
bedroom,3
will,5
be,5
closed,5
off,5
guest,5
will,5
only,5
have,5
access,5
to,5
the,5
master,5
bedroom,3
I,5
will,5
always,5
be,5
available,5
via,5
email,5
or,5
text,5
to,5
answer,5
questions,5
Queen,5
Anne,0
Hill,0
is,5
a,5
gorgeous,5
neighborhood,5
you,5
will,5
love,5
it,5
here,5
It,5
is,5
situated,5
just,5
north,5
of,5
downtown,5
Seattle,5
It,5
is,5
a,5
lovely,5
neighborhood,5
with,5
an,5
interesting,5
mix,5
of,5
craftsman,5
Victorian,5
and,5
modern,5
architecture,5
Queen,5
Anne,0
has,5
a,5
village,5
feel,5
with,5
lots,5
of,5
boutiques,5
cafes,5
parks,5
Conveniently,5
located,5
on,5
top,5
of,5
Queen,5
Anne,0
you,5
will,5
have,5
access,5
to,5
all,5
that,5
Seattle,5
has,5
to,5
offer,5
Located,5
3,5
blocks,5
from,5
shops,5
and,5
restaurants,5
and,5
minutes,5
to,5
vibrant,5
South,5
Lake,5
Union,5
Amazon,5
the,5
Space,5
Needle,5
Downtown,5
Pike,5
Place,5
Market,5
Seattle,5
waterfront,5
and,5
more,5
Newly,5
renovated,5
in,5
May,5
2015,5
this,5
spacious,5
850,5
sq,5
ft,5
craftsman,5
style,5
apartment,5
has,5
bamboo,5
flooring,5
glass,5
door,5
knobs,5
wide,5
hallways,5
large,5
windows,5
and,5
over,5
8ft,5
ceilings,5
With,5
key,5
code,5
access,5
to,5
the,5
separate,5
entrance,5
you,5
will,5
have,5
a,5
spacious,5
850,5
sq,5
ft,5
private,5
apartment,5
with,5
the,5
following,5
amenities,5
1,5
bedroom,3
with,5
queen,5
size,5
bed,3
furnished,5
with,5
down,5
comforter,5
and,5
down,5
pillows,5
large,5
closet,5
space,5
dresser,5
and,5
luggage,5
racks,5
flat,5
screen,5
TV,5
sectional,5
sofa,5
that,5
converts,5
to,5
a,5
queen,5
size,5
bed,3
office,5
desk,5
chair,5
1,5
full,5
bath,5
with,5
bathtub,5
hairdryer,5
laundry,5
room,3
with,5
washer,5
and,5
dryer,5
ironing,5
board,5
and,5
iron,5
kitchenette,3
with,5
microwave,5
and,5
refrigerator,5
no,5
stove,5
coffee,5
machine,5
High,5
Speed,5
Internet,5
WIFI,5
The,5
homeown,5
Make,5
this,5
cozy,5
room,3
with,5
private,5
bath,5
in,5
Queen,5
Anne,0
your,5
home,5
base,5
for,5
your,5
Seattle,5
visit,5
Centrally,5
located,5
with,5
easy,5
bus,5
access,5
you,5
can,5
feel,5
free,5
to,5
roam,5
the,5
city,5
and,5
then,5
return,5
home,5
to,5
enjoy,5
a,5
sunset,5
from,5
our,5
porch,5
overlooking,5
Elliot,0
Bay,0
The,5
view,5
from,5
our,5
apartment,5
makes,5
it,5
particularly,5
special,5
The,5
Queen,5
Anne,0
neighborhood,5
itself,5
is,5
great,5
to,5
explore,5
and,5
a,5
fun,5
place,5
to,5
go,5
urban,5
hiking,5
along,5
our,5
staircases,5
If,5
you,5
re,5
relaxing,5
at,5
home,5
we,5
have,5
a,5
TV,5
downstairs,5
that,5
you,5
are,5
welcome,5
to,5
use,5
and,5
we,5
will,5
provide,5
coffee,5
tea,5
and,5
a,5
light,5
breakfast,5
as,5
well,5
Easy,5
access,5
to,5
a,5
buses,5
and,5
free,5
parking,5
right,5
next,5
to,5
the,5
house,5
You,5
ll,5
have,5
the,5
second,5
floor,5
which,5
includes,5
a,5
closet,5
in,5
the,5
room,3
and,5
your,5
own,5
bathroom,3
We,5
sleep,5
on,5
the,5
third,5
floor,5
and,5
only,5
walk,5
by,5
on,5
our,5
way,5
to,5
the,5
kitchen,3
living,5
room,3
which,5
is,5
a,5
shared,5
space,5
We,5
ll,5
often,5
be,5
around,5
in,5
the,5
evening,5
and,5
you,5
are,5
more,5
than,5
welcome,5
to,5
hang,5
out,5
cook,5
and,5
relax,5
downstairs,5
We,5
love,5
meeting,5
new,5
people,5
and,5
sharing,5
our,5
city,5
Feel,5
free,5
to,5
ask,5
us,5
This,5
is,5
a,5
detached,5
completely,5
private,5
studio,5
cottage,5
It,5
has,5
a,5
full,5
travertine,5
bathroom,3
washer,5
dryer,5
full,5
size,5
kitchen,3
appliances,5
miles,5
of,5
granite,5
counter,5
work,5
space,5
eating,5
area,5
built,5
in,5
storage,5
in,5
closet,5
vaulted,5
ceilings,5
queen,5
bed,3
This,5
is,5
a,5
detached,5
completely,5
private,5
studio,5
cottage,5
From,5
the,5
studs,5
out,5
remodel,5
completed,5
in,5
2014,5
It,5
has,5
a,5
full,5
travertine,5
bathroom,3
washer,5
dryer,5
full,5
size,5
kitchen,3
appliances,5
miles,5
of,5
granite,5
counter,5
work,5
space,5
eating,5
area,5
built,5
in,5
storage,5
in,5
closet,5
vaulted,5
ceilings,5
queen,5
bed,3
Free,5
internet,5
of,5
course,5
and,5
Direct,5
TV,5
Top,5
of,5
Queen,5
Anne,0
hill,5
Within,5
half,5
a,5
block,5
there,5
is,5
casual,5
dining,5
Macrina,0
Bakery,5
Bustle,5
Taco,0
Shop,5
Targy,0
s,5
Bar,5
Dry,5
cleaning,5
and,5
Ken,0
s,5
Market,5
full,5
grocery,5
store,5
also,5
a,5
half,5
a,5
block,5
away,5
Full,5
sized,5
appliances,5
dishes,5
cookware,5
coffee,5
pot,5
blender,5
and,5
spices,5
Private,5
outdoor,5
courtyard,5
with,5
BBQ,5
eating,5
and,5
lounging,5
areas,5
Private,5
entrance,5
to,5
yard,5
from,5
off,5
street,5
alley,5
parking,5
for,5
1,5
car,5
Additional,5
parking,5
on,5
Highly,5
desirable,5
1,5
close,5
to,5
downtown,5
shops,5
and,5
restaurants,5
Beautifully,5
furnished,5
with,5
spectacular,5
views,5
of,5
Puget,5
Sound,5
and,5
Olympics,5
Available,5
if,5
needed,5
One,5
of,5
the,5
most,5
sought,5
after,5
neighborhoods,5
in,5
Seattle,5
On,5
bus,5
route,5
Close,5
to,5
downtown,5
and,5
walking,5
distance,5
to,5
restaurants,5
bars,5
coffee,5
shops,5
and,5
grocery,5
stores,5
Bus,5
stop,5
is,5
100,5
yards,5
away,5
Private,5
bedroom,3
w,5
private,5
bath,5
in,5
clean,5
and,5
modern,5
home,5
with,5
stunning,5
views,5
of,5
Puget,5
Sound,5
Located,5
in,5
charming,5
Queen,5
Anne,0
neighborhood,5
Quiet,5
quaint,5
and,5
very,5
walkable,5
just,5
minutes,5
walk,5
to,5
numerous,5
restaurants,5
bars,5
cafes,5
shopping,5
Several,5
bus,5
routes,5
with,5
stops,5
just,5
a,5
couple,5
blocks,5
away,5
Your,5
room,3
private,5
bedroom,3
with,5
in,5
room,3
bath,5
The,5
home,5
2,5
bedroom,3
penthouse,5
home,5
open,5
floor,5
plan,5
floor,5
to,5
ceiling,5
windows,5
with,5
stunning,5
views,5
of,5
Puget,5
Sound,5
and,5
the,5
Olympic,5
peninsula,5
You,5
ll,5
have,5
access,5
to,5
all,5
of,5
the,5
areas,5
of,5
the,5
house,5
with,5
the,5
exception,5
of,5
the,5
master,5
bedroom,3
Our,5
space,5
is,5
a,5
top,5
floor,5
apt,5
conveniently,5
located,5
within,5
a,5
relatively,5
short,5
walk,5
and,5
even,5
shorter,5
bus,5
ride,5
to,5
all,5
of,5
the,5
best,5
our,5
city,5
has,5
to,5
offer,5
The,5
Queen,5
Anne,0
is,5
a,5
safe,5
upscale,5
neighborhood,5
located,5
right,5
above,5
downtown,5
Seattle,5
with,5
gorgeous,5
views,5
and,5
a,5
plethora,5
of,5
parks,5
and,5
unique,5
stairways,5
to,5
discover,5
as,5
you,5
walk,5
your,5
way,5
down,5
to,5
the,5
Seattle,5
waterfront,5
Pike,5
Place,5
market,5
or,5
the,5
Seattle,5
Center,5
We,5
have,5
found,5
our,5
little,5
slice,5
of,5
heaven,5
here,5
in,5
Seattle,5
and,5
can,5
t,5
wait,5
to,5
share,5
it,5
with,5
you,5
Our,5
house,5
is,5
the,5
top,5
floor,5
of,5
an,5
early,5
2Oth,5
century,5
craftsman,5
style,5
home,5
We,5
are,5
1,5
of,5
3,5
units,5
in,5
the,5
entire,5
house,5
one,5
on,5
each,5
floor,5
We,5
love,5
and,5
have,5
had,5
the,5
same,5
neighbors,5
in,5
both,5
of,5
the,5
units,5
below,5
since,5
moving,5
in,5
almost,5
5,5
years,5
ago,5
We,5
have,5
worked,5
very,5
hard,5
to,5
make,5
this,5
space,5
our,5
sanctuary,5
and,5
everytime,5
we,5
leave,5
can,5
t,5
help,5
but,5
think,5
about,5
when,5
we,5
get,5
to,5
come,5
back,5
home,5
It,5
truly,5
is,5
a,5
slice,5
of,5
heaven,5
We,5
have,5
an,5
amazing,5
view,5
from,5
our,5
front,5
living,5
room,3
as,5
well,5
as,5
from,5
the,5
back,5
deck,5
Just,5
do,5
Newly,5
remodeled,5
Garage,5
close,5
to,5
downtown,5
Centrally,5
located,5
near,5
Ballard,0
and,5
Capitol,5
Hill,0
Bus,5
line,5
across,5
the,5
street,5
Air,5
Conditioned,5
WI,1
FI,5
42,5
in,5
Smart,5
TV,5
with,5
our,5
Netflix,5
Hulu,5
Plus,5
and,5
Amazon,5
Video,5
built,5
in,5
Please,5
No,5
pets,5
Queen,5
sized,5
bed,3
two,5
comfy,5
chairs,5
air,5
conditioned,5
mini,5
fridge,5
microwave,5
heater,5
coffee,5
maker,5
with,5
coffee,5
provided,5
clean,5
towels,5
private,5
shower,5
and,5
toilet,5
You,5
have,5
access,5
to,5
both,5
your,5
private,5
room,3
and,5
our,5
backyard,5
mini,5
farm,5
with,5
garden,5
slide,5
and,5
swing,5
chickens,5
and,5
rabbit,5
Interaction,5
can,5
be,5
as,5
much,5
or,5
as,5
little,5
as,5
you,5
like,5
We,5
would,5
love,5
to,5
meet,5
you,5
but,5
if,5
you,5
prefer,5
privacy,5
we,5
can,5
accommodate,5
that,5
as,5
well,5
We,5
are,5
always,5
available,5
by,5
phone,5
text,5
or,5
e,5
mail,5
for,5
any,5
of,5
your,5
needs,5
Interbay,5
is,5
right,5
between,5
downtown,5
and,5
Ballard,0
There,5
is,5
a,5
Whole,5
Foods,5
Market,5
just,5
two,5
blocks,5
and,5
there,5
are,5
other,5
food,5
options,5
close,5
by,5
We,5
are,5
1,5
2,5
a,5
block,5
from,5
the,5
D,5
line,5
which,5
runs,5
every,5
15,5
minutes,5
even,5
until,5
late,5
with,5
WIFI,5
on,5
the,5
bus,5
We,5
are,5
very,5
open,5
minded,5
people,5
and,5
Private,5
bedroom,3
bathroom,3
and,5
family,5
room,3
in,5
daylight,5
basement,5
of,5
beautiful,5
home,5
in,5
lovely,5
Queen,5
Anne,0
neighborhood,5
Within,5
walking,5
distance,5
of,5
Seattle,5
Center,5
close,5
to,5
downtown,5
and,5
cruise,5
ship,5
terminal,5
Space,5
for,5
plenty,5
of,5
street,5
parking,5
Large,5
space,5
with,5
bedroom,3
bathroom,3
and,5
family,5
room,3
to,5
relax,5
in,5
There,5
is,5
a,5
beautiful,5
Japanese,5
style,5
garden,5
and,5
patio,5
with,5
fish,5
pond,5
to,5
enjoy,5
The,5
family,5
room,3
has,5
a,5
TV,5
There,5
is,5
a,5
full,5
sized,5
refrigerator,5
as,5
well,5
Bedroom,3
bathroom,3
and,5
family,5
room,3
and,5
backyard,5
Always,5
ready,5
to,5
answer,5
questions,5
about,5
the,5
room,3
the,5
neighborhood,5
and,5
Seattle,5
Enjoy,5
company,5
but,5
very,5
respectful,5
of,5
guests,5
privacy,5
Safe,5
walkable,5
neighborhood,5
Strolling,5
or,5
jogging,5
on,5
the,5
boulevard,5
with,5
its,5
great,5
views,5
of,5
the,5
Puget,5
Sound,5
and,5
the,5
Olympic,5
Mountains,5
is,5
a,5
favorite,5
activity,5
for,5
many,5
Quiet,5
a,5
lot,5
of,5
great,5
restaurants,5
and,5
stores,5
within,5
5,5
minutes,5
of,5
driving,5
or,5
